product_code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
4088600072517,0.3310344827586207,Low,Low Sugar,Yes
5013683305589,0.19,Moderate,Low Sugar,No
612322000127,0.02,Low,Low Sugar,No
5060198642760,0.051063829787234,Moderate,Low Sugar,No
7613034626844,0.3043478260869565,High,High Sugar,Yes
7622210421968,0.6,High,High Sugar,Yes
3182180002115,0.1123076923076923,High,Moderate Sugar,Yes
6111245370064,0.271523178807947,Moderate,Low Sugar,Yes
5060043224561,0.051056338028169,High,Low Sugar,Yes
7622210713780,0.4090909090909091,High,High Sugar,Yes
3068320114453,0.0,Low,Low Sugar,No
3155250364772,0.0,High,Low Sugar,Yes
8076809513746,0.5612244897959183,High,Moderate Sugar,Yes
9002490100070,1.0,Low,Moderate Sugar,Yes
5060283760072,0.2,High,Moderate Sugar,Yes
5010044000251,0.0650887573964497,Moderate,Low Sugar,Yes
6111028001024,0.5,Low,Low Sugar,Yes
6111242100022,0.0,Low,Low Sugar,No
8480000038524,0.7,Moderate,Low Sugar,Yes
4056489471264,0.4506172839506173,High,Moderate Sugar,Yes
3017760000062,0.3194444444444444,Moderate,Moderate Sugar,Yes
3228857001194,0.0833333333333333,Moderate,Low Sugar,Yes
5013665115571,0.4916666666666667,High,Moderate Sugar,No
5000295142893,1.0,High,Low Sugar,No
5052909732600,0.983009708737864,High,High Sugar,No
6111262820245,0.998607242339833,High,High Sugar,Yes
6111265800497,0.0,Low,Low Sugar,Yes
3336971805021,0.0405882352941176,Moderate,Low Sugar,Yes
3154230809869,0.0,Moderate,Low Sugar,Yes
5000373704289,0.0,High,Low Sugar,Yes
8719200269934,0.0,Moderate,Low Sugar,Yes
6111032009870,0.6862745098039216,Low,Moderate Sugar,Yes
20713713,0.6796116504854368,High,Moderate Sugar,No
3017620420702,0.9791304347826086,High,High Sugar,Yes
4088600060941,0.0,Low,Low Sugar,No
6111024004746,0.0,High,Low Sugar,No
6111032000624,0.0,Low,Low Sugar,No
5010477348395,0.3275590551181102,High,High Sugar,Yes
3251490320001,0.3272727272727272,Low,Low Sugar,Yes
5411188125808,0.9,Low,Moderate Sugar,Yes
7622210100917,0.5384615384615384,High,High Sugar,Yes
20004132,0.7142857142857143,Low,Low Sugar,No
8001060375109,0.4375,High,Low Sugar,Yes
4088600041445,0.5555555555555556,Low,Low Sugar,No
5050974505259,0.0526315789473684,Low,Low Sugar,No
6111037000506,0.0,High,Low Sugar,Yes
6111126005580,0.0,Low,Low Sugar,No
8715700423913,0.9166666666666666,Low,Moderate Sugar,Yes
3523230028431,1.0,Moderate,Low Sugar,No
3175681037854,0.02,High,Low Sugar,No
4088600056135,0.0041666666666666,Moderate,Low Sugar,No
6111021013208,0.9615384615384616,Moderate,High Sugar,Yes
6111243002493,0.271523178807947,Moderate,Low Sugar,Yes
6111024001530,0.0,High,Low Sugar,Yes
6111245342696,0.0,Moderate,Low Sugar,Yes
5011321361058,0.271523178807947,Moderate,Low Sugar,Yes
5060088701478,0.8333333333333334,Moderate,Moderate Sugar,Yes
5060367181311,0.5,Low,Low Sugar,No
6111242106666,0.8,Moderate,High Sugar,Yes
6111126001988,0.6799999999999999,Low,Low Sugar,No
252751,0.0620985010706638,Moderate,Low Sugar,No
6111203005014,0.0,High,Low Sugar,Yes
8076809513722,0.7763157894736843,Low,Moderate Sugar,Yes
8480000171320,0.6206896551724138,Low,Moderate Sugar,Yes
4056489361855,0.271523178807947,Moderate,Low Sugar,No
5411188124702,0.0,Low,Low Sugar,Yes
5010029000504,0.0567567567567567,High,Low Sugar,No
5010044005126,0.056701030927835,Low,Low Sugar,Yes
6111099000254,0.0,High,Low Sugar,No
6111260232095,0.271523178807947,Moderate,Low Sugar,Yes
5449000267412,1.0,Low,Moderate Sugar,Yes
3046920027885,0.903846153846154,High,High Sugar,Yes
8076809545396,0.7313432835820896,High,Low Sugar,Yes
5060088706022,0.8333333333333334,High,High Sugar,Yes
5411188127697,0.4925373134328358,Low,Low Sugar,Yes
5410126116953,0.719298245614035,Low,Low Sugar,Yes
7394376123337,0.4722222222222222,Low,Low Sugar,No
6111032007661,0.7549668874172186,Low,Moderate Sugar,Yes
8585002517968,0.9090909090909092,Moderate,Low Sugar,Yes
3088540004440,1.0,High,High Sugar,No
8715700017006,0.9827586206896552,Moderate,High Sugar,No
5010044000121,0.0646551724137931,Moderate,Low Sugar,Yes
5000137121994,0.0088626292466765,High,Low Sugar,No
8410111000707,0.7407407407407407,Moderate,Low Sugar,Yes
6111249961466,0.6210045662100456,High,High Sugar,Yes
6111243640831,0.271523178807947,Moderate,Low Sugar,Yes
20005719,0.5,High,Moderate Sugar,No
4033634061020,0.051063829787234,High,Low Sugar,No
3175460000017,0.8333333333333334,High,Low Sugar,No
7622201695521,1.0,Moderate,Low Sugar,Yes
89686120110,0.0444444444444444,High,Low Sugar,Yes
6111259093096,1.0,Moderate,Low Sugar,Yes
3228857001316,0.2941176470588235,High,Moderate Sugar,Yes
8712566134144,0.5428571428571428,Moderate,Low Sugar,No
6111242106277,0.271523178807947,Moderate,Low Sugar,Yes
7622210476104,0.3222222222222222,Moderate,Moderate Sugar,Yes
6111251420142,0.0,Low,Low Sugar,Yes
3240931548111,0.0428571428571428,Moderate,Low Sugar,No
80861263,0.9791304347826086,High,High Sugar,Yes
3248340054063,1.0,Low,Low Sugar,No
5449000000286,1.0,Low,Moderate Sugar,Yes
5411188115472,1.0,Low,Low Sugar,Yes
37600106009,0.6266666666666667,High,Moderate Sugar,No
8410076610621,0.466,High,High Sugar,Yes
5013665109389,0.4565217391304348,High,Low Sugar,No
5018374285577,0.0383036935704514,High,Low Sugar,No
3415581101928,0.94,Moderate,High Sugar,No
3664346305990,0.271523178807947,Moderate,Low Sugar,Yes
3088542506508,0.9875,High,High Sugar,No
7613036021388,0.0795454545454545,Moderate,Low Sugar,Yes
7311070032598,0.0568181818181818,Low,Low Sugar,Yes
3412290070071,1.0,Moderate,Low Sugar,No
80135876,0.9791304347826086,High,High Sugar,Yes
8480000512031,0.6756756756756757,Moderate,Low Sugar,Yes
6111035001710,0.271523178807947,Moderate,Low Sugar,No
41005514,0.0565552699228791,Moderate,Low Sugar,No
5010029229110,0.2428571428571428,High,High Sugar,Yes
8052575090346,0.9347826086956522,High,High Sugar,Yes
6111242102187,0.9022556390977444,Low,Moderate Sugar,Yes
4088600065991,0.0426008968609865,Moderate,Low Sugar,No
6111032002970,0.6106870229007634,Low,Moderate Sugar,Yes
6111242926035,0.8734177215189873,Low,Moderate Sugar,Yes
6111242104556,0.803921568627451,Low,Low Sugar,Yes
7290104507045,0.0444444444444444,High,Low Sugar,No
5013665112259,0.1666666666666666,Low,Low Sugar,No
6111271800016,0.271523178807947,Moderate,Low Sugar,No
7613035833272,0.271523178807947,Moderate,Low Sugar,No
7613031473113,0.0104947526236881,High,Low Sugar,No
5052910706706,0.3142857142857143,Low,Low Sugar,No
6111203007377,4.1,Moderate,Low Sugar,Yes
8480000142429,0.03125,High,Low Sugar,Yes
5013665114017,0.023972602739726,High,Low Sugar,No
5060317350033,0.1684210526315789,High,Low Sugar,No
6111248360116,0.0,Low,Low Sugar,No
3168930010906,0.2807017543859649,High,High Sugar,Yes
3017760756198,0.6,High,High Sugar,Yes
5010477348517,0.2985074626865671,High,High Sugar,Yes
3168930002987,0.0726027397260273,High,Moderate Sugar,Yes
20005832,0.9103053435114504,High,High Sugar,Yes
5099801003339,0.0153846153846153,Moderate,Low Sugar,No
20471613,0.044280442804428,Moderate,Low Sugar,No
61232201948,0.0134228187919463,High,Low Sugar,No
6111242105638,0.0,Low,Low Sugar,No
6111035503153,0.271523178807947,Moderate,Low Sugar,Yes
5449000232250,1.0,Low,Low Sugar,Yes
5053990167845,0.0375,High,Low Sugar,Yes
5010292961182,0.5,Low,Low Sugar,No
5449000036957,0.9130434782608696,Moderate,High Sugar,Yes
6111250470254,0.0,Low,Low Sugar,No
7622210713926,0.3333333333333333,High,High Sugar,Yes
8000500267035,0.7375643224699829,High,High Sugar,Yes
8008698007389,0.1078947368421052,Moderate,Low Sugar,Yes
5014213711306,0.33125,High,Moderate Sugar,No
6111184001173,0.9787928221859706,Moderate,High Sugar,Yes
5000112611861,1.0,Low,Moderate Sugar,Yes
3155251205500,1.0,High,Low Sugar,No
80177609,1.0,Moderate,High Sugar,Yes
6111250472500,0.7011494252873564,Low,Moderate Sugar,Yes
6111184000244,4.3742857142857146,Moderate,High Sugar,Yes
6111242100299,0.0591715976331361,Moderate,Low Sugar,Yes
7622201444327,0.271523178807947,Moderate,Low Sugar,Yes
6111259347434,0.3870967741935484,Moderate,Moderate Sugar,Yes
7613035866386,1.0,Low,Low Sugar,Yes
3251491787810,0.328125,High,High Sugar,Yes
8076809529433,0.0546875,High,Low Sugar,No
20815882,0.2142857142857143,Low,Low Sugar,No
3073781131888,1.0,High,Low Sugar,Yes
8715035110304,0.0895522388059701,Low,Low Sugar,No
7622300689124,0.6,High,High Sugar,Yes
3229820792132,0.5714285714285714,Low,Low Sugar,No
3329770073265,1.0,Low,Low Sugar,No
40111445,0.8983050847457628,High,High Sugar,Yes
5053990107384,0.0375,Low,Low Sugar,Yes
6111242101203,0.82,Low,Low Sugar,Yes
6111243590433,0.0,Low,Low Sugar,Yes
6111162000402,6.833333333333333,Moderate,Low Sugar,No
6111028001017,0.5714285714285714,Moderate,Low Sugar,Yes
6111265930385,0.271523178807947,Moderate,Low Sugar,Yes
7622210770714,0.3666666666666666,Moderate,Moderate Sugar,Yes
8002470023727,0.0,High,Low Sugar,No
7614500010013,0.9836065573770492,High,High Sugar,Yes
5060367180758,0.54,High,Moderate Sugar,No
5000108280941,0.01875,Moderate,Low Sugar,No
5000129341034,0.0613636363636363,Moderate,Low Sugar,No
7622210580092,0.9583333333333334,High,High Sugar,Yes
8420756010320,1.0,Moderate,Low Sugar,Yes
3182180060320,0.0626865671641791,High,Low Sugar,Yes
20072803,1.0,High,High Sugar,No
3073781131925,1.0,High,Low Sugar,Yes
5201054017517,1.0,Low,Low Sugar,No
3387390123210,0.3043478260869565,High,High Sugar,Yes
3664346305860,0.9454545454545454,High,High Sugar,Yes
40897677,0.0134453781512605,High,Low Sugar,No
5012121004336,0.0730478589420654,Moderate,Low Sugar,Yes
6111126001711,0.5857142857142856,Low,Low Sugar,No
8424893600321,1.0,Low,Moderate Sugar,Yes
3228857000906,0.1175059952038369,Moderate,Low Sugar,Yes
3017760363990,0.0857142857142857,High,Moderate Sugar,Yes
3229820004334,0.5272727272727272,High,High Sugar,Yes
20159917,0.0654761904761904,High,Moderate Sugar,No
6111031003756,0.5571428571428572,High,High Sugar,Yes
5000127142190,0.375,Moderate,High Sugar,No
5010067373417,0.271523178807947,Moderate,Low Sugar,Yes
5011273014903,0.9384615384615383,Moderate,High Sugar,No
6111246722107,0.4444444444444444,Moderate,Low Sugar,No
3088545004001,1.0,High,High Sugar,No
7311070032604,0.1,High,Moderate Sugar,No
3155251205319,0.0,High,Low Sugar,Yes
3760049796384,0.0743589743589743,Moderate,Low Sugar,Yes
7394376665035,0.430379746835443,Low,Low Sugar,Yes
5000157079602,0.9166666666666666,Low,Moderate Sugar,Yes
6111246910023,0.0896226415094339,Moderate,Low Sugar,Yes
3362600017619,0.5559322033898305,Moderate,High Sugar,Yes
6111242106673,0.85,Low,Moderate Sugar,No
4056489973010,0.0,High,Low Sugar,No
3023470001015,0.3561643835616438,High,High Sugar,Yes
7311070362664,0.1428571428571428,High,Moderate Sugar,Yes
7622210476241,0.3378378378378378,High,High Sugar,Yes
8480000156112,0.0696969696969696,High,Low Sugar,No
3061990143594,0.3360655737704918,Low,Low Sugar,Yes
5018374350930,0.2805755395683453,Low,Low Sugar,Yes
5057753158422,0.1596244131455399,High,Moderate Sugar,No
6221007032540,0.0,Moderate,Low Sugar,Yes
6111259340060,0.4925373134328358,High,High Sugar,Yes
6111128001115,0.271523178807947,Moderate,Low Sugar,No
8445291061132,0.0,Low,Low Sugar,No
8712100751370,0.9545454545454546,Low,High Sugar,Yes
8076802085738,0.0492957746478873,High,Low Sugar,No
8480000809421,0.0463414634146341,Moderate,Low Sugar,Yes
8000500023976,0.8704663212435233,High,High Sugar,Yes
5023762000113,1.0,Moderate,High Sugar,Yes
6111032009924,0.0,Low,Low Sugar,Yes
3251491787803,0.3076923076923077,High,High Sugar,Yes
3175681028098,0.152,Moderate,Low Sugar,Yes
8715035130104,0.5714285714285714,Moderate,Low Sugar,No
5018357012411,0.2085106382978723,High,Moderate Sugar,No
5740900402751,1.0,High,Low Sugar,No
20475604,0.3602941176470589,Low,Low Sugar,Yes
6111266962675,1.0,Moderate,Moderate Sugar,Yes
6111028001222,0.7936507936507936,Low,Low Sugar,Yes
3175681116832,0.0,High,Low Sugar,Yes
9002515601018,1.0,Low,Moderate Sugar,Yes
3760049795479,0.0904761904761904,Moderate,Low Sugar,Yes
3045140118502,0.9574468085106383,High,High Sugar,Yes
20177201,0.8011049723756906,High,High Sugar,Yes
5018357012534,0.2922077922077922,Moderate,Moderate Sugar,No
5000127062092,0.2153846153846154,High,Moderate Sugar,Yes
6111264153709,0.271523178807947,Moderate,Low Sugar,Yes
6111259346741,0.0766355140186915,High,Low Sugar,Yes
7622210444141,0.33,Moderate,Moderate Sugar,Yes
3175681028111,0.152,Moderate,Low Sugar,Yes
3033710074525,1.0,Moderate,Low Sugar,No
7613287514325,0.1111111111111111,High,Moderate Sugar,Yes
5013665115557,0.4916666666666667,High,Moderate Sugar,No
5013665108320,0.3732394416321663,High,Moderate Sugar,No
8000500273296,0.8986486486486487,High,High Sugar,Yes
7394376620157,0.4788732394366197,Low,Low Sugar,No
5013665103134,0.2222222222222222,Low,Low Sugar,Yes
6111024001202,0.0,High,Low Sugar,Yes
1091205,0.271523178807947,Moderate,Low Sugar,Yes
6111249960964,0.4647887323943662,High,High Sugar,Yes
3046920029681,0.7368421052631579,High,Moderate Sugar,No
3033491588136,0.8611111111111112,Low,Low Sugar,Yes
20177218,0.8461538461538461,Low,Low Sugar,Yes
3168930170549,0.9677419354838708,Low,Low Sugar,Yes
3178530402728,0.6304347826086957,High,High Sugar,Yes
3182180001996,0.0548387096774193,High,Low Sugar,Yes
7613035937420,0.55,Moderate,Low Sugar,Yes
7622300315733,1.0,Moderate,Low Sugar,Yes
8710445020878,0.0499168053244592,High,Low Sugar,Yes
8710482532303,0.0678571428571428,High,Low Sugar,No
20656935,0.0,Low,Low Sugar,Yes
5010003000131,0.0784753363228699,Moderate,Low Sugar,Yes
6111128000026,0.0,Low,Low Sugar,No
6111242102552,0.2146596858638743,Moderate,Low Sugar,Yes
89686120073,0.0465581395348837,High,Low Sugar,Yes
6111024001974,0.0,High,Low Sugar,Yes
6111031005095,0.2985074626865671,High,High Sugar,Yes
6111271800030,0.271523178807947,Moderate,Low Sugar,No
7622300336738,0.0611940298507462,Moderate,Low Sugar,Yes
3229820787008,0.7407407407407407,Low,Low Sugar,No
8886303210238,0.7586206896551725,Moderate,Low Sugar,Yes
3302740059193,1.0,Moderate,Low Sugar,Yes
5060088705940,0.85,Moderate,High Sugar,Yes
5010044007588,0.0786240786240786,Moderate,Low Sugar,Yes
6111180005342,0.0,High,Low Sugar,Yes
6111032002963,0.6106870229007634,Low,Moderate Sugar,Yes
8711200548002,0.9375,High,Low Sugar,Yes
3034470003107,0.975,High,High Sugar,Yes
3038354199603,0.4430379746835443,High,Low Sugar,Yes
5000119095282,0.0661938534278959,Moderate,Low Sugar,No
6111180010414,0.0476190476190476,High,Low Sugar,Yes
4025500287955,1.0,Low,Low Sugar,No
3168930009795,0.2096774193548387,High,Moderate Sugar,Yes
3033491704642,1.0,Low,Low Sugar,No
5053990127740,0.0537037037037037,High,Low Sugar,Yes
20337292,0.5436893203883495,High,Moderate Sugar,No
8410076801197,0.437984496124031,Moderate,Moderate Sugar,Yes
5010477347312,0.2575757575757575,High,High Sugar,Yes
8719200251700,1.0,High,Low Sugar,Yes
20522605,0.8800000000000001,Low,Low Sugar,No
5060482840179,0.4898648648648648,Moderate,Moderate Sugar,No
6111184002255,0.271523178807947,Moderate,Low Sugar,No
5601363006668,0.1058631921824104,High,Moderate Sugar,Yes
6111242104617,0.0,Moderate,Low Sugar,Yes
54022263,1.0,Low,Moderate Sugar,Yes
3073781192186,1.0,Moderate,Moderate Sugar,Yes
6111259090415,0.8913043478260869,Moderate,Low Sugar,Yes
6111056014522,0.271523178807947,Moderate,Low Sugar,Yes
3229820794532,0.25,High,High Sugar,No
20019907,1.0,Low,Low Sugar,No
20416690,1.0,Low,Low Sugar,No
5034660021582,0.9605263157894738,Low,Moderate Sugar,Yes
5057373489593,1.0,Low,Low Sugar,No
5036034406193,0.040625,Moderate,Low Sugar,Yes
8076802085981,0.0492957746478873,High,Low Sugar,No
8852018101024,0.1325581395348837,Low,Low Sugar,Yes
4056489235798,0.0883116883116883,Moderate,Low Sugar,Yes
5000462416772,1.0,Low,Low Sugar,No
4088600247458,0.1557142857142857,High,Moderate Sugar,Yes
5060198820052,0.0476190476190476,Low,Low Sugar,No
8480000340245,0.0,High,Low Sugar,No
8480000808585,0.009009009009009,High,Low Sugar,No
3366321053307,0.0,High,Low Sugar,Yes
6111017042403,0.8295081967213115,High,High Sugar,Yes
234931,0.0669456066945606,Moderate,Low Sugar,No
8434165437418,0.0,High,Low Sugar,Yes
20621469,0.110691823899371,Moderate,Low Sugar,No
5000108022176,0.0166666666666666,High,Low Sugar,No
4056489682677,0.976190476190476,High,Low Sugar,No
5060055251548,1.0,Moderate,Low Sugar,Yes
6111032002918,0.6122448979591837,Low,Moderate Sugar,Yes
6111017046470,0.9361702127659576,High,High Sugar,Yes
6111099000605,0.0,Low,Low Sugar,Yes
3168930159896,0.9677419354838708,Low,Low Sugar,Yes
3302740047367,1.0,Moderate,Low Sugar,Yes
8964000577066,0.0,Moderate,Low Sugar,Yes
6111266962651,0.0,Moderate,Low Sugar,No
8712100724572,0.2277777777777777,Low,Low Sugar,Yes
3366321053284,0.0,High,Low Sugar,Yes
5034467000223,0.0526315789473684,Moderate,Low Sugar,No
8435185101112,0.98,Low,Moderate Sugar,Yes
6111032004448,0.5445544554455446,Moderate,Moderate Sugar,Yes
1415490,1.0,Moderate,Low Sugar,Yes
5059319029702,0.091860465116279,High,Moderate Sugar,No
5411188118961,0.9565217391304348,Low,Low Sugar,Yes
3664346306027,0.9310344827586208,Low,Moderate Sugar,Yes
5070000126548,0.158953722334004,High,Moderate Sugar,Yes
8720608632633,0.271523178807947,Moderate,Low Sugar,Yes
8410076472953,0.0394736842105263,Moderate,Low Sugar,Yes
3175681257566,0.2537313432835821,High,High Sugar,No
8710522922019,0.9333333333333332,Low,Moderate Sugar,No
5411188099154,0.9565217391304348,Low,Low Sugar,Yes
4056489406679,0.9607843137254904,Low,Low Sugar,Yes
5411188121213,1.0,Low,Low Sugar,Yes
5411188112778,0.0,Low,Low Sugar,Yes
5011835101690,0.0421052631578947,High,Low Sugar,No
6111242103696,1.0,Moderate,High Sugar,Yes
5060198645624,0.1166666666666666,Moderate,Low Sugar,No
6111029000293,1.0,High,High Sugar,Yes
402004014227,0.271523178807947,Moderate,Low Sugar,Yes
3272770094412,1.0,High,Low Sugar,No
3760020508012,0.0138888888888888,High,Low Sugar,No
3560070614202,0.011864406779661,High,Low Sugar,No
7622210103314,1.0,Moderate,Low Sugar,Yes
7613287152183,0.1857142857142857,High,Moderate Sugar,Yes
5010338013714,0.4142857142857142,High,Moderate Sugar,No
5056053305703,0.2232142857142857,Moderate,Low Sugar,No
6111260680452,1.0,High,High Sugar,Yes
6111243570138,0.271523178807947,Moderate,Low Sugar,Yes
6111062000175,0.271523178807947,High,Low Sugar,No
3387390326574,0.2871794871794871,High,High Sugar,Yes
4008400260921,0.8943533697632059,High,High Sugar,Yes
4008400402222,0.9791304347826086,High,High Sugar,Yes
5060283760669,0.2,High,Moderate Sugar,Yes
6111242107366,0.5172413793103449,Low,Low Sugar,Yes
6111203006646,0.3973509933774835,Moderate,Moderate Sugar,Yes
3366321052003,0.0,High,Low Sugar,Yes
8013355999143,0.34375,High,High Sugar,Yes
8410199790958,0.1058631921824104,High,Moderate Sugar,Yes
8410076610744,0.6057692307692307,Moderate,Moderate Sugar,Yes
50147588,0.6875,Moderate,Moderate Sugar,Yes
5000442007594,0.0,High,Low Sugar,Yes
5018095011318,0.20625,Moderate,Low Sugar,Yes
4088600003429,0.0483870967741935,Moderate,Low Sugar,No
4088600132334,0.6055045871559632,High,Moderate Sugar,Yes
5740900404496,1.0,High,Low Sugar,No
4088600276267,0.0404761904761904,Moderate,Low Sugar,No
6111035002052,0.7542372881355932,Low,Moderate Sugar,Yes
3760020500658,0.9454545454545454,High,High Sugar,Yes
3292070005161,0.0114942528735632,High,Low Sugar,No
3700214611548,0.5833333333333334,High,Moderate Sugar,No
8000500269169,0.7674418604651163,High,High Sugar,Yes
